idx,x,y,z
149,0.85692614,-0.8047405,2.620029
150,1.109307,-0.80165315,2.6684957
151,0.8563877,-0.80453146,2.6203077
152,1.1083983,-0.8009083,2.668013
153,0.8510704,-0.80413187,2.618824
154,1.1073121,-0.80036163,2.667378
155,1.105871,-0.7990287,2.667081
156,1.1032922,-0.798406,2.6686745
157,0.43593782,-0.8254956,2.6401205
158,0.44280383,-0.8265678,2.6400084
159,-0.15545559,-0.8388636,2.680803
160,-0.14878264,-0.8412339,2.6810474
161,-0.14316577,-0.8429743,2.6812108
162,-0.13979179,-0.84409064,2.6807604
163,-0.1377468,-0.8483645,2.679067
164,-0.107467875,-0.8731027,1.9441705
165,-0.10985781,-0.87351596,1.9458921
166,-0.113449626,-0.87186515,1.9455743
167,0.18004188,-0.87549615,1.5947058
168,0.17430599,-0.8713913,1.5879109
169,0.17613372,-0.86923176,1.5827727
170,0.17914402,-0.86911345,1.5731397
171,0.18114538,-0.87165385,1.5640297
172,0.18144634,-0.8741821,1.5579576
173,0.18133242,-0.87595296,1.5542862
174,0.18013328,-0.8775405,1.5523821
175,0.17869434,-0.87720394,1.553031
176,0.17798656,-0.8769512,1.5537059
177,0.17836142,-0.8771771,1.554019
178,0.17908263,-0.8767261,1.5548766
179,0.17960459,-0.87659675,1.554734
180,0.17984305,-0.87596214,1.5540856
181,0.17914431,-0.87586,1.5536369
182,0.17871,-0.8762455,1.5533249
183,0.17853236,-0.8759745,1.5528705
184,0.178364,-0.87459975,1.5521147
185,0.17830968,-0.8721491,1.5539533
186,0.17823666,-0.8693429,1.5583211
187,0.17858633,-0.86543524,1.5623312
188,0.20591685,-0.7422848,3.4834638
189,5.2142574E-4,-0.72809225,3.742082
190,0.0021023587,-0.7287277,3.7408714
191,0.23337355,-0.7409315,3.6444154
192,0.23569252,-0.74074984,3.6404333
193,0.23784447,-0.7405965,3.6387594
194,0.23916793,-0.74136525,3.6381874
195,0.23945138,-0.74224466,3.6382043
196,0.23693502,-0.7424326,3.6356964
197,0.023755016,-0.7382472,3.6515853
198,0.23556827,-0.74271274,3.6358113
199,0.02375116,-0.7397189,3.6542354
200,0.23397782,-0.7415588,3.6336207
201,0.024329621,-0.74093086,3.6569839
202,0.23476055,-0.7420628,3.6338592
203,0.023875117,-0.7458271,3.6574314
204,0.2364631,-0.7425689,3.6334295
205,0.2384531,-0.7424258,3.6315732
206,0.23876205,-0.7450617,3.6325147
207,0.23787592,-0.74874747,3.6308718
