idx,x,y,z
416,-0.12498807,-0.6878039,1.5874875
417,0.15949836,-0.61264753,1.5267085
418,-0.12465888,-0.68737036,1.587415
419,0.15891834,-0.614262,1.526336
420,-0.124466516,-0.68709683,1.5874336
421,0.1589825,-0.6148959,1.5263798
422,-0.12432863,-0.68704957,1.5877695
423,0.15952735,-0.61428237,1.5265834
424,-0.12433844,-0.68712234,1.5881304
425,0.16014858,-0.6148726,1.5270925
426,-0.124345556,-0.6872017,1.5882676
427,0.16074976,-0.61446977,1.5273985
428,-0.12440549,-0.6870383,1.5883689
429,0.16072538,-0.613738,1.5273284
430,-0.12440144,-0.68702495,1.58837
431,0.1602902,-0.61195207,1.526983
432,-0.12435152,-0.68733084,1.5883327
433,0.16032405,-0.6071318,1.5271914
434,-0.12420482,-0.6879261,1.5883579
435,0.1610699,-0.6040289,1.5275813
436,-0.12405722,-0.6883329,1.5884192
437,0.16203387,-0.60434705,1.5279055
438,-0.12399879,-0.6883671,1.5885032
439,0.16203463,-0.60483134,1.5279068
440,-0.12403196,-0.688091,1.5886275
441,0.1613904,-0.60582054,1.5274593
442,-0.12413421,-0.6882007,1.588637
443,0.16091065,-0.60956764,1.527591
444,-0.12425099,-0.6883384,1.5885912
445,0.16028352,-0.6117268,1.527514
446,-0.12427719,-0.6884297,1.5885584
447,0.16164787,-0.6104425,1.5284827
448,-0.12424791,-0.68841636,1.5885504
449,0.16373932,-0.6078658,1.530018
450,-0.1241772,-0.6884695,1.5884838
451,0.16527359,-0.6047441,1.5312111
452,-0.12414812,-0.6881255,1.5884829
453,0.16622324,-0.60421646,1.5320065
454,-0.12423813,-0.6875613,1.5885346
455,-0.124319725,-0.6873252,1.5886338
456,-0.12441443,-0.6875773,1.5886619
457,-0.12450569,-0.687646,1.588662
458,-0.12447803,-0.6870745,1.5887076
459,-0.124688074,-0.6867875,1.588698
460,-0.12493682,-0.68662477,1.5886536
461,0.16034226,-0.61644137,1.5296214
462,-0.12595025,-0.68636495,1.5892442
463,0.1620272,-0.6158994,1.5302547
464,-0.039013166,-0.66345036,4.051922
465,0.28994417,-0.6493323,4.124546
466,0.29107022,-0.65298164,4.1322565
467,0.28928006,-0.65466857,4.1392417
468,0.2871556,-0.6530759,4.143657
469,0.2848735,-0.64873075,4.146068
470,0.057737596,-0.6534124,4.206731
471,0.28348443,-0.6433724,4.1494017
472,0.056600824,-0.6557732,4.207833
473,0.28468448,-0.6415797,4.1539345
474,0.05594691,-0.6569481,4.2099133
475,0.28767872,-0.64074814,4.158642
476,0.05546568,-0.6558028,4.213148
477,0.29045537,-0.6434022,4.162303
478,0.29187492,-0.6414715,4.166511
479,0.29133213,-0.63719195,4.1687775
480,0.05270762,-0.64884984,4.224565
481,0.28929347,-0.6349992,4.1703725
482,0.28948388,-0.6406334,4.172151
483,0.05914173,-0.64685714,4.224613
484,0.059508756,-0.6456554,4.224896
485,0.28966868,-0.63453585,4.1718516
486,0.05941462,-0.64755505,4.226318
487,0.2897694,-0.6301811,4.171817
488,0.058351234,-0.64698935,4.226122
489,0.29026484,-0.6288002,4.172479
490,0.05718839,-0.64803016,4.226194
491,0.2905998,-0.62880063,4.172975
492,0.05588378,-0.65147245,4.2259464
493,0.29076862,-0.6307352,4.1731744
494,0.055336844,-0.6535151,4.225559
495,0.28960606,-0.62949556,4.172741
496,0.2889165,-0.63071537,4.1722937
497,0.054347064,-0.64665174,4.22526
498,0.288722,-0.63312995,4.172125
499,0.05457855,-0.6445684,4.224532
